MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnsweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,RetentionCalls,RetentionOffersAccepted,ReferralsMadeBySubscriber,IncomeGroup,AdjustmentsToCreditRating,HandsetPrice,ServiceArea_frequency,ChildrenInHH_frequency,HandsetRefurbished_frequency,HandsetWebCapable_frequency,TruckOwner_frequency,RVOwner_frequency,Homeownership_frequency,BuysViaMailOrder_frequency,RespondsToMailOffers_frequency,OptOutMailings_frequency,NonUSTravel_frequency,OwnsComputer_frequency,HasCreditCard_frequency,NewCellphoneUser_frequency,NotNewCellphoneUser_frequency,OwnsMotorcycle_frequency,MadeCallToRetentionTeam_frequency,CreditRating_frequency,PrizmCode_frequency,Occupation_frequency,MaritalStatus_frequency,Churn
30.58,278.0,30.0,0.25,4.0,0.0,-6.0,-2.1,1.0,4.0,7.0,0.0,0.0,3.9,3.7,0.0,70.0,2.3,5.0,0.0,0.0,31.0,2.0,2.0,2.0,1.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.013799592284773404,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.400999964057423,0
143.8,3017.0,85.0,0.25,261.0,0.0,258.0,77.7,18.3,0.3,48.7,8.3,1.3,928.1,148.3,60.0,229.7,257.0,18.7,0.0,24.3,21.0,1.0,1.0,2.0,1.0,370.0,32.0,34.0,0.0,0.0,0.0,6.0,0.0,80.0,0.006586169045005488,0.23887147335423198,0.8642633228840125,0.9,0.1879310344827586,0.08244514106583072,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.007366771159874608,0.6003043367993913,0
29.99,435.0,40.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,2.0,2.0,425.0,58.0,52.0,0.0,0.0,0.0,6.0,0.0,130.0,0.00015681354869060687,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.044200626959247646,0.7445141065830722,0.6003043367993913,0
90.07,980.0,58.0,0.0,109.0,0.0,215.0,25.9,11.0,124.0,27.7,5.7,0.0,279.2,42.0,16.7,208.3,181.3,135.0,0.0,3.7,15.0,2.0,1.0,2.0,2.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.005488474204171241,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.1012539184952978,0.48322884012539186,0.7445141065830722,0.4350193181191495,0
38.88,192.0,35.0,0.0,0.0,1.5,-16.0,-3.0,3.0,2.7,9.7,0.0,0.0,29.9,6.0,0.3,48.7,10.0,5.7,0.0,0.0,33.0,2.0,1.0,1.0,1.0,1000.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,5.456511285044726,0.0028226438764309236,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.16630094043887148,0.3996956632006087,0
36.05,146.0,35.0,0.0,0.0,0.0,-26.0,0.6,0.0,0.0,4.3,0.0,0.0,33.8,9.3,0.0,21.0,18.0,0.0,0.0,1.0,24.0,1.0,1.0,1.0,1.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23091199361494,0.0010976948408342481,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.015203761755485894,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.40037592335696376,1
13.8,750.0,10.0,3.71,0.0,0.0,-92.0,0.2,10.7,0.7,33.7,1.0,0.0,217.6,38.7,3.0,125.0,79.3,11.3,0.0,1.0,6.0,2.0,2.0,1.0,1.0,193.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,97.1962791712119,0.001254508389524855,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.055642633228840124,0.18448275862068966,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.016927899686520375,0.3996956632006087,0
92.14,844.0,70.0,4.46,94.0,0.0,140.0,70.2,9.3,6.3,22.7,2.0,0.0,163.8,14.7,3.3,100.3,60.0,16.0,0.0,0.7,8.0,1.0,1.0,1.0,1.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.62983339717854,0.00501803355809942,0.761128526645768,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.15031347962382446,0.7445141065830722,0.3995501814865752,0
67.68,520.0,45.0,2.72,80.0,0.0,80.0,30.5,7.3,4.0,23.3,0.0,0.0,46.7,31.0,1.0,92.7,40.7,11.3,0.0,0.0,19.0,1.0,1.0,2.0,2.0,232.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,150.0,0.0009408812921436412,0.23887147335423198,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.16630094043887148,0.6003043367993913,0
123.33,296.0,132.0,1.24,0.0,0.0,169.0,-37.0,7.0,1.7,20.0,0.3,0.0,74.1,34.7,3.0,105.0,35.0,8.7,0.0,0.0,31.0,2.0,2.0,2.0,2.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.011604202603104909,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.3823648219203997,0
105.03,1702.0,85.0,3.22,80.0,2.5,351.0,-14.9,11.7,23.0,295.0,4.0,0.3,282.3,147.0,37.7,529.7,638.0,34.7,0.0,20.3,9.0,1.0,1.0,1.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.5845901661068,0.0009408812921436412,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.32225705329153603,0.7445141065830722,0.37684296315213706,0
69.04,742.0,60.0,1.49,31.0,0.0,-177.0,-8.0,8.3,1.7,33.0,8.7,0.3,266.2,62.3,30.3,164.7,71.7,10.0,0.0,1.0,11.0,1.0,1.0,2.0,2.0,145.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,0.010192880664889447,0.761128526645768,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.38821084384383103,0
57.05,705.0,65.0,0.25,0.0,0.0,-117.0,-1.0,5.0,2.3,26.0,1.0,0.0,269.6,68.7,31.7,93.7,136.3,7.3,0.0,2.0,11.0,3.0,1.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,200.0,0.029951387799905912,0.761128526645768,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.7445141065830722,0.4255386477995736,0
48.48,478.0,50.0,0.0,3.0,0.0,26.0,-1.0,0.7,2.7,26.0,0.0,0.0,55.0,8.3,4.0,126.3,67.7,3.3,0.0,1.0,20.0,1.0,1.0,1.0,1.0,595.0,46.0,36.0,0.0,0.0,0.0,7.0,0.0,57.74058009483669,0.004547592912027599,0.761128526645768,0.8642633228840125,0.9,0.1879310344827586,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.15031347962382446,0.7445141065830722,0.6003043367993913,1
55.06,377.0,45.0,0.0,40.0,0.0,9.0,-1.6,0.3,1.0,17.0,0.0,0.0,29.5,3.0,1.3,51.7,12.0,1.3,0.0,0.7,22.0,2.0,2.0,1.0,1.0,643.0,40.0,0.0,0.0,0.0,0.0,6.0,0.0,48.465174666410164,0.0058021013015524545,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.16630094043887148,0.3996956632006087,0
35.95,607.0,45.0,0.0,6.0,0.6,299.0,5.7,18.3,2.7,79.0,0.3,0.0,95.4,22.7,4.7,54.3,95.7,21.0,0.0,0.0,25.0,2.0,1.0,1.0,1.0,712.0,38.0,36.0,0.0,0.0,0.0,7.0,0.0,36.02061885526243,0.018190371648110396,0.761128526645768,0.13573667711598747,0.1,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.7445141065830722,0.6003043367993913,0
67.99,21.0,70.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,481.0,54.0,38.0,0.0,0.0,0.0,3.0,0.0,71.358173807051,0.029951387799905912,0.23887147335423198,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.030094043887147336,0.3996956632006087,0
28.26,114.0,38.0,0.0,0.0,0.0,-17.0,-6.3,1.0,3.0,6.0,0.0,0.0,12.2,8.0,0.0,45.7,14.0,4.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,217.0,7.272075775451089,-0.007185575207017791,0.0,0.0,0.0,0.0,0.0,96.97097771535684,0.0043907793633369925,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.3875132142759622,0
39.06,719.0,30.0,0.5,20.0,0.0,62.0,-9.1,1.0,1.7,11.7,0.0,0.0,146.8,21.3,2.7,62.7,73.7,2.7,0.0,0.7,11.0,1.0,1.0,1.0,1.0,341.0,50.0,48.0,0.0,0.0,0.0,9.0,0.0,85.17521808695444,0.013172338090010977,0.23887147335423198,0.8642633228840125,0.9,0.1879310344827586,0.08244514106583072,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.16630094043887148,0.6003043367993913,1
48.41,410.0,45.0,1.49,18.0,2.6,-66.0,-10.6,5.3,0.7,16.0,7.3,0.3,63.5,20.3,6.3,72.0,31.0,6.0,0.0,0.3,6.0,2.0,2.0,1.0,1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.72046984948022,0.009095185824055198,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.7445141065830722,0.4006227513136491,0
53.16,539.0,70.0,0.0,0.0,0.0,-83.0,-2.3,5.3,3.3,45.0,0.0,0.0,52.1,33.3,14.0,92.3,56.3,10.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.81064014365624,0.0250901677904971,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.7445141065830722,0.38597771984662355,0
52.1,180.0,50.0,0.5,0.0,3.2,-64.0,-2.1,2.7,1.3,8.7,0.0,0.0,40.6,9.3,0.7,21.0,18.7,4.0,0.0,0.0,22.0,1.0,1.0,4.0,2.0,29.0,46.0,48.0,0.0,0.0,0.0,5.0,0.0,60.0,0.0250901677904971,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.044200626959247646,0.7445141065830722,0.6003043367993913,1
47.23,322.0,30.0,0.0,36.0,2.3,46.0,0.3,9.7,1.0,31.3,2.0,0.3,47.5,9.0,0.0,68.0,59.0,10.7,0.0,0.0,37.0,1.0,1.0,3.0,2.0,408.0,36.0,34.0,0.0,0.0,0.0,6.0,0.0,30.0,0.013642778736082798,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.0384012539184953,0.48322884012539186,0.7445141065830722,0.6003043367993913,0
57.69,370.0,45.0,1.98,56.0,1.0,101.0,30.3,4.7,0.7,28.0,0.0,0.0,58.3,35.0,7.0,115.3,42.0,5.3,0.0,1.0,11.0,2.0,2.0,1.0,1.0,328.0,56.0,52.0,0.0,0.0,0.0,5.0,0.0,80.1145589181054,0.0026658303277403168,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.7445141065830722,0.6003043367993913,1
48.89,1268.0,67.0,0.0,3.0,0.0,656.0,2.5,8.3,0.0,6.3,0.0,1.0,14.5,0.7,1.0,7.0,9.7,8.3,0.0,1.3,6.0,1.0,1.0,1.0,1.0,188.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,93.36408136360797,0.0009408812921436412,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.48322884012539186,0.7445141065830722,0.3996956632006087,0
33.23,64.0,30.0,0.25,0.0,0.0,2.0,-0.2,1.7,0.0,3.0,0.0,0.0,0.4,10.3,1.0,20.0,6.0,1.7,0.0,0.0,28.0,2.0,2.0,1.0,1.0,827.0,54.0,0.0,0.0,0.0,0.0,7.0,0.0,23.21797508817258,0.013642778736082798,0.761128526645768,0.8642633228840125,0.9,0.1879310344827586,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.021786833855799374,0.044200626959247646,0.7445141065830722,0.6003043367993913,0
10.0,157.0,10.0,0.0,0.0,0.0,90.0,0.0,5.3,0.0,5.7,0.0,0.0,7.8,18.0,1.0,21.7,57.0,5.3,0.0,0.3,19.0,2.0,2.0,1.0,1.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.99710422011713,0.013172338090010977,0.761128526645768,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.7445141065830722,0.39856388191123093,0
92.94,1268.0,45.0,0.0,145.0,0.0,7.0,51.1,12.3,12.0,58.3,0.7,1.7,295.7,56.7,26.3,124.3,235.7,24.3,0.0,6.0,25.0,1.0,1.0,5.0,3.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0028226438764309236,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.1012539184952978,0.15031347962382446,0.7445141065830722,0.3821641227891904,0
43.86,446.0,40.0,0.0,29.0,0.0,136.0,-1.2,1.0,1.0,20.0,0.0,0.0,202.6,3.0,0.3,70.3,91.3,2.0,0.0,0.7,11.0,1.0,1.0,1.0,1.0,341.0,46.0,46.0,0.0,0.0,0.0,6.0,0.0,83.88592460100969,0.011761016151795515,0.23887147335423198,0.8642633228840125,0.1,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.16630094043887148,0.6003043367993913,0
53.31,372.0,50.0,0.0,0.0,0.0,-40.0,0.2,1.3,0.0,10.0,0.0,0.0,253.6,12.3,0.3,75.3,11.0,1.3,0.0,0.0,29.0,1.0,1.0,2.0,2.0,222.0,42.0,40.0,0.0,0.0,0.0,4.0,0.0,30.0,0.008311118080602165,0.23887147335423198,0.8642633228840125,0.9,0.1879310344827586,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.6003043367993913,0
47.08,358.0,50.0,0.74,16.0,0.0,-84.0,-7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59177030147202,0.0004704406460718206,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.3878854720295083,0
49.99,189.0,70.0,0.0,0.0,0.0,37.0,0.0,0.0,2.7,30.3,0.0,0.0,34.5,5.7,0.0,39.3,35.0,2.7,0.0,0.3,11.0,1.0,1.0,1.0,1.0,312.0,42.0,0.0,0.0,0.0,0.0,4.0,0.0,86.55069606034871,0.003606711619883958,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.7445141065830722,0.3996956632006087,1
129.9,447.0,68.0,0.0,96.0,0.0,-184.0,-54.9,5.0,3.0,2.7,0.7,0.0,51.3,15.0,4.7,73.7,13.3,8.0,0.0,1.0,19.0,1.0,1.0,2.0,2.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0007840677434530343,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.48322884012539186,0.7445141065830722,0.3820079837637832,0
118.16,433.0,31.0,0.25,42.0,0.0,-433.0,-113.2,5.3,1.0,71.0,5.3,0.3,333.0,28.7,12.7,86.7,69.3,6.3,0.0,2.0,16.0,2.0,2.0,1.0,1.0,476.0,24.0,0.0,0.0,0.0,1.0,5.0,0.0,90.03976350896721,0.013172338090010977,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.7445141065830722,0.454995720920822,0
37.62,176.0,35.0,0.0,0.0,0.0,114.0,0.5,1.3,0.3,6.7,0.0,0.3,11.4,25.7,1.7,52.3,44.3,1.7,0.0,0.3,23.0,1.0,1.0,1.0,1.0,689.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,51.38015793334948,0.0319899639328838,0.761128526645768,0.8642633228840125,0.1,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.7445141065830722,0.3996956632006087,0
48.66,312.0,41.0,0.0,42.0,0.7,-312.0,-28.2,5.0,2.7,9.0,3.3,0.0,127.7,17.3,7.7,82.3,58.7,7.7,0.0,1.7,8.0,1.0,1.0,1.0,1.0,232.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,107.7004732577797,0.013799592284773404,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.48322884012539186,0.7445141065830722,0.3996956632006087,1
167.2,1036.0,70.0,1.49,74.0,0.0,-188.0,-98.3,13.7,15.7,44.0,2.3,0.3,158.2,54.0,2.3,81.0,183.7,29.3,0.0,3.7,32.0,1.0,1.0,4.0,2.0,222.0,38.0,38.0,0.0,0.0,0.0,4.0,1.0,200.0,0.00956562647012702,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.32225705329153603,0.7445141065830722,0.48167518840614787,0
77.59,2364.0,85.0,1.73,0.0,0.2,29.0,0.4,28.7,3.0,132.7,0.3,2.3,433.2,13.0,0.7,243.3,584.3,31.7,0.0,5.7,10.0,1.0,1.0,2.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0021953896816684962,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.1012539184952978,0.48322884012539186,0.7445141065830722,0.3402106076576359,1
121.99,1094.0,50.0,4.7,87.0,0.0,-240.0,59.0,1.3,9.3,71.0,7.7,0.3,141.4,29.7,0.3,301.0,265.3,10.7,0.0,5.0,11.0,3.0,1.0,5.0,4.0,4.0,58.0,48.0,1.0,1.0,0.0,3.0,0.0,124.9743187354122,0.0031362709738121373,0.23887147335423198,0.8642633228840125,0.1,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.034169278996865206,0.13401253918495298,0.32225705329153603,0.7445141065830722,0.3996956632006087,0
66.29,142.0,60.0,0.0,16.0,0.0,-68.0,-6.3,0.3,0.0,6.0,0.3,0.0,52.0,15.3,17.7,48.7,31.7,0.3,0.0,0.0,23.0,3.0,3.0,2.0,2.0,380.0,44.0,30.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0026658303277403168,0.23887147335423198,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.3996956632006087,0
54.34,489.0,60.0,0.25,6.0,0.0,47.0,3.9,9.7,0.3,54.0,6.7,0.7,111.0,43.3,11.3,112.3,58.0,10.0,0.0,4.0,23.0,2.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.010192880664889447,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.40005056171268,0
